field_id,business_name,target_path,data_layer,source_document,source_location_type,source_unit,target_unit,criticality,extraction_method,target_nodes,missing_policy,conflict_policy,evidence_required,value_type,cardinality,contract_sources,node_requirement,default_or_prior,mapping_coverage,extraction_coverage,assembly_coverage,coverage_gap,notes
segment.population_context,population_context,segments.*.population_context,PROJECT_FACT,01_管线与管段台账.xlsx,cell,,,IMPORTANT,deterministic,data_inventory,OMIT_AND_RECORD_GAP_NO_SILENT_ZERO,BLOCK_AND_REQUIRE_HUMAN_DECISION,true,any,MANY,QRA_INPUT_SCHEMA,OPTIONAL_CONTRACT_FIELD,NONE,NOT_MAPPED,FIELD_DICTIONARY_GAP,REVIEW_ASSEMBLY_GAP,DETERMINISTIC_MAPPING_GAP|EXTRACTION_SCHEMA_GAP|REVIEW_ASSEMBLY_GAP,
segment.quality,quality,segments.*.quality,PROJECT_FACT,01_管线与管段台账.xlsx,cell,,,IMPORTANT,deterministic,data_inventory,OMIT_AND_RECORD_GAP_NO_SILENT_ZERO,BLOCK_AND_REQUIRE_HUMAN_DECISION,true,any,MANY,QRA_INPUT_SCHEMA,OPTIONAL_CONTRACT_FIELD,NONE,NOT_MAPPED,FIELD_DICTIONARY_GAP,REVIEW_ASSEMBLY_GAP,DETERMINISTIC_MAPPING_GAP|EXTRACTION_SCHEMA_GAP|REVIEW_ASSEMBLY_GAP,
segment.review_status,review_status,segments.*.review_status,PROJECT_FACT,01_管线与管段台账.xlsx,cell,,,IMPORTANT,deterministic,data_inventory,OMIT_AND_RECORD_GAP_NO_SILENT_ZERO,BLOCK_AND_REQUIRE_HUMAN_DECISION,true,any,MANY,QRA_INPUT_SCHEMA,OPTIONAL_CONTRACT_FIELD,NONE,NOT_MAPPED,FIELD_DICTIONARY_GAP,REVIEW_ASSEMBLY_GAP,DETERMINISTIC_MAPPING_GAP|EXTRACTION_SCHEMA_GAP|REVIEW_ASSEMBLY_GAP,
segment.segment_id,管段编号,segments.*.segment_id,PROJECT_FACT,01_管线与管段台账.xlsx,cell,,,BLOCKING,deterministic,aqt3046_source_term|data_inventory|human_qra|leak_point_discretization|segment_geometry,BLOCK_NODE_AND_REQUEST_SOURCE,BLOCK_AND_REQUIRE_HUMAN_DECISION,true,string,MANY,FIELD_DICTIONARY|QRA_INPUT_SCHEMA|NODE_RUNTIME_REVIEW,EXPLICIT_REQUIRED|PREFLIGHT_OR_RUNTIME_REQUIRED|RUNTIME_REQUIRED_FOR_S00|UPSTREAM_REQUIRED,NONE,DETERMINISTIC_MAPPING_AVAILABLE,FIELD_DICTIONARY_SUPPORTED,GENERIC_REVIEW_ASSEMBLY_REQUIRES_ENTITY_CONTAINER,NONE,管段编号
segment.source_ref,source_ref,segments.*.source_ref,PROJECT_FACT,01_管线与管段台账.xlsx,cell,,,IMPORTANT,deterministic,data_inventory,OMIT_AND_RECORD_GAP_NO_SILENT_ZERO,BLOCK_AND_REQUIRE_HUMAN_DECISION,true,any,MANY,QRA_INPUT_SCHEMA,OPTIONAL_CONTRACT_FIELD,NONE,NOT_MAPPED,FIELD_DICTIONARY_GAP,REVIEW_ASSEMBLY_GAP,DETERMINISTIC_MAPPING_GAP|EXTRACTION_SCHEMA_GAP|REVIEW_ASSEMBLY_GAP,
segment.source_refs,source_refs,segments.*.source_refs,PROJECT_FACT,01_管线与管段台账.xlsx,cell,,,IMPORTANT,deterministic,data_inventory,OMIT_AND_RECORD_GAP_NO_SILENT_ZERO,BLOCK_AND_REQUIRE_HUMAN_DECISION,true,any,MANY,QRA_INPUT_SCHEMA,OPTIONAL_CONTRACT_FIELD,NONE,NOT_MAPPED,FIELD_DICTIONARY_GAP,REVIEW_ASSEMBLY_GAP,DETERMINISTIC_MAPPING_GAP|EXTRACTION_SCHEMA_GAP|REVIEW_ASSEMBLY_GAP,
segment.split_reason,split_reason,segments.*.split_reason,PROJECT_FACT,01_管线与管段台账.xlsx,cell,,,IMPORTANT,deterministic,data_inventory,OMIT_AND_RECORD_GAP_NO_SILENT_ZERO,BLOCK_AND_REQUIRE_HUMAN_DECISION,true,any,MANY,QRA_INPUT_SCHEMA,OPTIONAL_CONTRACT_FIELD,NONE,NOT_MAPPED,FIELD_DICTIONARY_GAP,REVIEW_ASSEMBLY_GAP,DETERMINISTIC_MAPPING_GAP|EXTRACTION_SCHEMA_GAP|REVIEW_ASSEMBLY_GAP,
segment.start_km,起点里程,segments.*.start_km,PROJECT_FACT,01_管线与管段台账.xlsx,cell,km,km,BLOCKING,deterministic,adaptive_evidence_qra|aqt3046_source_term|data_inventory|human_qra|indicator_coverage|leak_point_discretization|segment_geometry,BLOCK_NODE_AND_REQUEST_SOURCE,BLOCK_AND_REQUIRE_HUMAN_DECISION,true,number,MANY,FIELD_DICTIONARY|QRA_INPUT_SCHEMA|NODE_RUNTIME_REVIEW,EXPLICIT_REQUIRED|PREFLIGHT_OR_RUNTIME_REQUIRED|RUNTIME_REQUIRED_FOR_S00|UPSTREAM_REQUIRED,NONE,DETERMINISTIC_MAPPING_AVAILABLE,FIELD_DICTIONARY_SUPPORTED,GENERIC_REVIEW_ASSEMBLY_REQUIRES_ENTITY_CONTAINER,NONE,工程指标geometry_material.start_chainage_km；组：管道几何、材料与设计；要求：REQUIRED。
segment.start_xy_m,中心线平面坐标,segments.*.start_xy_m,PROJECT_FACT,01_管线与管段台账.xlsx,cell,m,m,BLOCKING,deterministic,adaptive_evidence_qra|data_inventory|human_qra|indicator_coverage|leak_point_discretization,BLOCK_NODE_AND_REQUEST_SOURCE,BLOCK_AND_REQUIRE_HUMAN_DECISION,true,array,MANY,FIELD_DICTIONARY|QRA_INPUT_SCHEMA|NODE_RUNTIME_REVIEW,EXPLICIT_REQUIRED|PREFLIGHT_OR_RUNTIME_REQUIRED,NONE,NOT_MAPPED,FIELD_DICTIONARY_SUPPORTED,GENERIC_REVIEW_ASSEMBLY_REQUIRES_ENTITY_CONTAINER,DETERMINISTIC_MAPPING_GAP,工程指标geometry_material.centreline_xy；组：管道几何、材料与设计；要求：REQUIRED。
segment.steel_grade,钢级,segments.*.steel_grade,PROJECT_FACT,01_管线与管段台账.xlsx,cell,,,IMPORTANT,deterministic,adaptive_evidence_qra|data_inventory|indicator_coverage,OMIT_AND_RECORD_GAP_NO_SILENT_ZERO,BLOCK_AND_REQUIRE_HUMAN_DECISION,true,string,MANY,FIELD_DICTIONARY|QRA_INPUT_SCHEMA,OPTIONAL_CONTRACT_FIELD,NONE,NOT_MAPPED,FIELD_DICTIONARY_SUPPORTED,GENERIC_REVIEW_ASSEMBLY_REQUIRES_ENTITY_CONTAINER,DETERMINISTIC_MAPPING_GAP,工程指标geometry_material.steel_grade；组：管道几何、材料与设计；要求：REQUIRED。
segment.upstream_valve_km,上游隔离阀里程,segments.*.upstream_valve_km,PROJECT_FACT,02_运行工况.csv,cell,km,km,BLOCKING,deterministic,adaptive_evidence_qra|aqt3046_source_term|data_inventory|human_qra|indicator_coverage,BLOCK_NODE_AND_REQUEST_SOURCE,BLOCK_AND_REQUIRE_HUMAN_DECISION,true,number,MANY,FIELD_DICTIONARY|QRA_INPUT_SCHEMA|NODE_RUNTIME_REVIEW,EXPLICIT_REQUIRED|PREFLIGHT_OR_RUNTIME_REQUIRED,NONE,RAW_CATEGORY_BRIDGE_AVAILABLE,FIELD_DICTIONARY_SUPPORTED,GENERIC_REVIEW_ASSEMBLY_REQUIRES_ENTITY_CONTAINER,NONE,工程指标valve_control.upstream_valve_chainage_km；组：阀室、隔离、监控与泄漏检测；要求：REQUIRED。
segment.valve_closure_time_s,关阀时间,segments.*.valve_closure_time_s,PROJECT_FACT,02_运行工况.csv,cell,s,s,IMPORTANT,deterministic,adaptive_evidence_qra|data_inventory|indicator_coverage,OMIT_AND_RECORD_GAP_NO_SILENT_ZERO,BLOCK_AND_REQUIRE_HUMAN_DECISION,true,number,MANY,FIELD_DICTIONARY|QRA_INPUT_SCHEMA,OPTIONAL_CONTRACT_FIELD,NONE,RAW_CATEGORY_BRIDGE_AVAILABLE,FIELD_DICTIONARY_SUPPORTED,GENERIC_REVIEW_ASSEMBLY_REQUIRES_ENTITY_CONTAINER,NONE,工程指标valve_control.valve_closure_time_s；组：阀室、隔离、监控与泄漏检测；要求：REQUIRED。
segment.wall_thickness_mm,名义壁厚,segments.*.wall_thickness_mm,PROJECT_FACT,01_管线与管段台账.xlsx,cell,mm,mm,BLOCKING,deterministic,adaptive_evidence_qra|aqt3046_source_term|data_inventory|gbt34346_annex_c|human_qra|indicator_coverage,BLOCK_NODE_AND_REQUEST_SOURCE,BLOCK_AND_REQUIRE_HUMAN_DECISION,true,number,MANY,FIELD_DICTIONARY|QRA_INPUT_SCHEMA|NODE_RUNTIME_REVIEW,EXPLICIT_REQUIRED|PREFLIGHT_OR_RUNTIME_REQUIRED,NONE,DETERMINISTIC_MAPPING_AVAILABLE,FIELD_DICTIONARY_SUPPORTED,GENERIC_REVIEW_ASSEMBLY_REQUIRES_ENTITY_CONTAINER,NONE,工程指标geometry_material.wall_thickness_mm；组：管道几何、材料与设计；要求：REQUIRED。
segment_correction_factor,管段修正因子,segment_correction_factor,MODEL_PARAMETER,parameter-pack:synthetic-frequency-correction-v1,system,,,BLOCKING,system,failure_frequency|human_qra,BLOCK_NODE_IF_VERSIONED_PARAMETER_PACK_MISSING,VERSIONED_PACK_SELECTION_ONLY,false,object,OPTIONAL_ONE,FIELD_DICTIONARY|QRA_INPUT_SCHEMA|NODE_RUNTIME_REVIEW,PREFLIGHT_OR_RUNTIME_REQUIRED|RUNTIME_REQUIRED_FOR_S00,NONE,NOT_APPLICABLE_SYSTEM_INJECTION,FIELD_DICTIONARY_SUPPORTED,GENERIC_REVIEW_ASSEMBLY_SUPPORTED,NONE,管段修正因子
standard_formula_test_parameters,standard_formula_test_parameters,standard_formula_test_parameters,MODEL_PARAMETER,parameter-pack:synthetic-consequence-parameters-v1,system,,,OPTIONAL,system,,BLOCK_NODE_IF_VERSIONED_PARAMETER_PACK_MISSING,VERSIONED_PACK_SELECTION_ONLY,false,object,OPTIONAL_ONE,QRA_INPUT_SCHEMA,OPTIONAL_CONTRACT_FIELD,NONE,NOT_APPLICABLE_SYSTEM_INJECTION,FIELD_DICTIONARY_GAP,PARAMETER_PACK_MERGE_REQUIRED,PARAMETER_PACK_MERGE_NOT_IMPLEMENTED,
standard_formula_test_parameters.aqt3046_physical_chain.ambient_pressure_pa_abs,环境绝对压力,standard_formula_test_parameters.aqt3046_physical_chain.ambient_pressure_pa_abs,MODEL_PARAMETER,parameter-pack:synthetic-consequence-parameters-v1,system,Pa,Pa,BLOCKING,system,adaptive_evidence_qra|aqt3046_source_term|data_inventory|human_qra|indicator_coverage,BLOCK_NODE_IF_VERSIONED_PARAMETER_PACK_MISSING,VERSIONED_PACK_SELECTION_ONLY,false,number,OPTIONAL_ONE,FIELD_DICTIONARY|NODE_RUNTIME_REVIEW,EXPLICIT_REQUIRED|PREFLIGHT_OR_RUNTIME_REQUIRED,NONE,NOT_APPLICABLE_SYSTEM_INJECTION,FIELD_DICTIONARY_SUPPORTED,GENERIC_REVIEW_ASSEMBLY_SUPPORTED,NONE,工程指标weather_terrain.ambient_pressure_pa；组：气象、地面条件与扩散环境；要求：REQUIRED。
standard_formula_test_parameters.aqt3046_physical_chain.ambient_temperature_k,环境温度,standard_formula_test_parameters.aqt3046_physical_chain.ambient_temperature_k,MODEL_PARAMETER,parameter-pack:synthetic-consequence-parameters-v1,system,K,K,BLOCKING,system,adaptive_evidence_qra|data_inventory|human_qra|indicator_coverage,BLOCK_NODE_IF_VERSIONED_PARAMETER_PACK_MISSING,VERSIONED_PACK_SELECTION_ONLY,false,number,OPTIONAL_ONE,FIELD_DICTIONARY|NODE_RUNTIME_REVIEW,PREFLIGHT_OR_RUNTIME_REQUIRED,FALLBACK=pipeline.operating_temperature_k; PARAMETER_PACK_VALUE_PREFERRED,NOT_APPLICABLE_SYSTEM_INJECTION,FIELD_DICTIONARY_SUPPORTED,GENERIC_REVIEW_ASSEMBLY_SUPPORTED,NONE,工程指标weather_terrain.ambient_temperature_k；组：气象、地面条件与扩散环境；要求：REQUIRED。
standard_formula_test_parameters.aqt3046_physical_chain.data_classification,后果参数数据分类,standard_formula_test_parameters.aqt3046_physical_chain.data_classification,MODEL_PARAMETER,parameter-pack:synthetic-consequence-parameters-v1,system,,,BLOCKING,system,human_qra,BLOCK_NODE_IF_VERSIONED_PARAMETER_PACK_MISSING,VERSIONED_PACK_SELECTION_ONLY,false,enum,OPTIONAL_ONE,NODE_RUNTIME_REVIEW,PREFLIGHT_OR_RUNTIME_REQUIRED,NONE,NOT_APPLICABLE_SYSTEM_INJECTION,FIELD_DICTIONARY_GAP,PARAMETER_PACK_MERGE_REQUIRED,PARAMETER_PACK_MERGE_NOT_IMPLEMENTED,
standard_formula_test_parameters.aqt3046_physical_chain.effective_release_height_m,有效释放高度,standard_formula_test_parameters.aqt3046_physical_chain.effective_release_height_m,MODEL_PARAMETER,parameter-pack:synthetic-consequence-parameters-v1,system,m,m,BLOCKING,system,adaptive_evidence_qra|data_inventory|human_qra|indicator_coverage,BLOCK_NODE_IF_VERSIONED_PARAMETER_PACK_MISSING,VERSIONED_PACK_SELECTION_ONLY,false,number,OPTIONAL_ONE,FIELD_DICTIONARY|NODE_RUNTIME_REVIEW,PREFLIGHT_OR_RUNTIME_REQUIRED,NONE,NOT_APPLICABLE_SYSTEM_INJECTION,FIELD_DICTIONARY_SUPPORTED,GENERIC_REVIEW_ASSEMBLY_SUPPORTED,NONE,工程指标consequence_parameters.effective_release_height_m；组：物性与人员后果模型参数；要求：REQUIRED。
standard_formula_test_parameters.aqt3046_physical_chain.gamma,气体绝热指数,standard_formula_test_parameters.aqt3046_physical_chain.gamma,MODEL_PARAMETER,parameter-pack:synthetic-consequence-parameters-v1,system,,,BLOCKING,system,adaptive_evidence_qra|aqt3046_source_term|data_inventory|human_qra|indicator_coverage,BLOCK_NODE_IF_VERSIONED_PARAMETER_PACK_MISSING,VERSIONED_PACK_SELECTION_ONLY,false,number,OPTIONAL_ONE,FIELD_DICTIONARY|NODE_RUNTIME_REVIEW,EXPLICIT_REQUIRED|PREFLIGHT_OR_RUNTIME_REQUIRED,NONE,NOT_APPLICABLE_SYSTEM_INJECTION,FIELD_DICTIONARY_SUPPORTED,GENERIC_REVIEW_ASSEMBLY_SUPPORTED,NONE,工程指标consequence_parameters.heat_capacity_ratio；组：物性与人员后果模型参数；要求：REQUIRED。
standard_formula_test_parameters.aqt3046_physical_chain.gas_discharge_coefficient,泄漏系数,standard_formula_test_parameters.aqt3046_physical_chain.gas_discharge_coefficient,MODEL_PARAMETER,parameter-pack:synthetic-consequence-parameters-v1,system,,,BLOCKING,system,adaptive_evidence_qra|aqt3046_source_term|data_inventory|human_qra|indicator_coverage,BLOCK_NODE_IF_VERSIONED_PARAMETER_PACK_MISSING,VERSIONED_PACK_SELECTION_ONLY,false,number,OPTIONAL_ONE,FIELD_DICTIONARY|NODE_RUNTIME_REVIEW,EXPLICIT_REQUIRED|PREFLIGHT_OR_RUNTIME_REQUIRED,NONE,NOT_APPLICABLE_SYSTEM_INJECTION,FIELD_DICTIONARY_SUPPORTED,GENERIC_REVIEW_ASSEMBLY_SUPPORTED,NONE,工程指标consequence_parameters.discharge_coefficient；组：物性与人员后果模型参数；要求：REQUIRED。
standard_formula_test_parameters.aqt3046_physical_chain.heat_of_combustion_j_kg,燃烧热,standard_formula_test_parameters.aqt3046_physical_chain.heat_of_combustion_j_kg,MODEL_PARAMETER,parameter-pack:synthetic-consequence-parameters-v1,system,J/kg,J/kg,BLOCKING,system,adaptive_evidence_qra|data_inventory|human_qra|indicator_coverage|jet_fire_thresholds,BLOCK_NODE_IF_VERSIONED_PARAMETER_PACK_MISSING,VERSIONED_PACK_SELECTION_ONLY,false,number,OPTIONAL_ONE,FIELD_DICTIONARY|NODE_RUNTIME_REVIEW,EXPLICIT_REQUIRED|PREFLIGHT_OR_RUNTIME_REQUIRED,NONE,NOT_APPLICABLE_SYSTEM_INJECTION,FIELD_DICTIONARY_SUPPORTED,GENERIC_REVIEW_ASSEMBLY_SUPPORTED,NONE,工程指标consequence_parameters.heat_of_combustion_j_kg；组：物性与人员后果模型参数；要求：REQUIRED。
standard_formula_test_parameters.aqt3046_physical_chain.ignition_model,物理链点火模型参数,standard_formula_test_parameters.aqt3046_physical_chain.ignition_model,MODEL_PARAMETER,parameter-pack:synthetic-consequence-parameters-v1,system,,,BLOCKING,system,human_qra,BLOCK_NODE_IF_VERSIONED_PARAMETER_PACK_MISSING,VERSIONED_PACK_SELECTION_ONLY,false,object,OPTIONAL_ONE,NODE_RUNTIME_REVIEW,PREFLIGHT_OR_RUNTIME_REQUIRED,NONE,NOT_APPLICABLE_SYSTEM_INJECTION,FIELD_DICTIONARY_GAP,PARAMETER_PACK_MERGE_REQUIRED,PARAMETER_PACK_MERGE_NOT_IMPLEMENTED,
standard_formula_test_parameters.aqt3046_physical_chain.ignition_model.material_reactivity_class,物质活性分类,standard_formula_test_parameters.aqt3046_physical_chain.ignition_model.material_reactivity_class,MODEL_PARAMETER,parameter-pack:synthetic-consequence-parameters-v1,system,,,IMPORTANT,system,adaptive_evidence_qra|data_inventory|indicator_coverage,BLOCK_NODE_IF_VERSIONED_PARAMETER_PACK_MISSING,VERSIONED_PACK_SELECTION_ONLY,false,string,OPTIONAL_ONE,FIELD_DICTIONARY,OPTIONAL_CONTRACT_FIELD,NONE,NOT_APPLICABLE_SYSTEM_INJECTION,FIELD_DICTIONARY_SUPPORTED,GENERIC_REVIEW_ASSEMBLY_SUPPORTED,NONE,工程指标ignition_congestion.material_reactivity_class；组：点火源、约束与拥塞；要求：REQUIRED。
standard_formula_test_parameters.aqt3046_physical_chain.jet_direction_mode,喷射火方向模式,standard_formula_test_parameters.aqt3046_physical_chain.jet_direction_mode,MODEL_PARAMETER,parameter-pack:synthetic-consequence-parameters-v1,system,,,BLOCKING,system,human_qra,BLOCK_NODE_IF_VERSIONED_PARAMETER_PACK_MISSING,VERSIONED_PACK_SELECTION_ONLY,false,enum,OPTIONAL_ONE,NODE_RUNTIME_REVIEW,PREFLIGHT_OR_RUNTIME_REQUIRED,NONE,NOT_APPLICABLE_SYSTEM_INJECTION,FIELD_DICTIONARY_GAP,PARAMETER_PACK_MERGE_REQUIRED,PARAMETER_PACK_MERGE_NOT_IMPLEMENTED,
standard_formula_test_parameters.aqt3046_physical_chain.lfl_volume_fraction,可燃下限体积分数,standard_formula_test_parameters.aqt3046_physical_chain.lfl_volume_fraction,MODEL_PARAMETER,parameter-pack:synthetic-consequence-parameters-v1,system,fraction,fraction,BLOCKING,system,adaptive_evidence_qra|data_inventory|human_qra|indicator_coverage,BLOCK_NODE_IF_VERSIONED_PARAMETER_PACK_MISSING,VERSIONED_PACK_SELECTION_ONLY,false,number,OPTIONAL_ONE,FIELD_DICTIONARY|NODE_RUNTIME_REVIEW,PREFLIGHT_OR_RUNTIME_REQUIRED,NONE,NOT_APPLICABLE_SYSTEM_INJECTION,FIELD_DICTIONARY_SUPPORTED,GENERIC_REVIEW_ASSEMBLY_SUPPORTED,NONE,工程指标consequence_parameters.lfl_volume_fraction；组：物性与人员后果模型参数；要求：REQUIRED。
standard_formula_test_parameters.aqt3046_physical_chain.minimum_effect_distance_m,最小效应距离,standard_formula_test_parameters.aqt3046_physical_chain.minimum_effect_distance_m,MODEL_PARAMETER,parameter-pack:synthetic-consequence-parameters-v1,system,m,m,BLOCKING,system,human_qra,BLOCK_NODE_IF_VERSIONED_PARAMETER_PACK_MISSING,VERSIONED_PACK_SELECTION_ONLY,false,number,OPTIONAL_ONE,NODE_RUNTIME_REVIEW,PREFLIGHT_OR_RUNTIME_REQUIRED,CURRENT_CODE_DEFAULT=1.0 m; PARAMETER_PACK_MUST_BE_EXPLICIT,NOT_APPLICABLE_SYSTEM_INJECTION,FIELD_DICTIONARY_GAP,PARAMETER_PACK_MERGE_REQUIRED,PARAMETER_PACK_MERGE_NOT_IMPLEMENTED,
standard_formula_test_parameters.aqt3046_physical_chain.minimum_rupture_flow_length_m,破裂流最小等效长度,standard_formula_test_parameters.aqt3046_physical_chain.minimum_rupture_flow_length_m,MODEL_PARAMETER,parameter-pack:synthetic-consequence-parameters-v1,system,m,m,BLOCKING,system,aqt3046_source_term|human_qra,BLOCK_NODE_IF_VERSIONED_PARAMETER_PACK_MISSING,VERSIONED_PACK_SELECTION_ONLY,false,number,OPTIONAL_ONE,NODE_RUNTIME_REVIEW,PREFLIGHT_OR_RUNTIME_REQUIRED|RUNTIME_REQUIRED_FOR_S00,CURRENT_CODE_DEFAULT=1.0 m; PARAMETER_PACK_MUST_BE_EXPLICIT,NOT_APPLICABLE_SYSTEM_INJECTION,FIELD_DICTIONARY_GAP,PARAMETER_PACK_MERGE_REQUIRED,PARAMETER_PACK_MERGE_NOT_IMPLEMENTED,
standard_formula_test_parameters.aqt3046_physical_chain.molar_mass_kg_mol,气体摩尔质量,standard_formula_test_parameters.aqt3046_physical_chain.molar_mass_kg_mol,MODEL_PARAMETER,parameter-pack:synthetic-consequence-parameters-v1,system,kg/mol,kg/mol,BLOCKING,system,adaptive_evidence_qra|aqt3046_source_term|data_inventory|human_qra|indicator_coverage,BLOCK_NODE_IF_VERSIONED_PARAMETER_PACK_MISSING,VERSIONED_PACK_SELECTION_ONLY,false,number,OPTIONAL_ONE,FIELD_DICTIONARY|NODE_RUNTIME_REVIEW,EXPLICIT_REQUIRED|PREFLIGHT_OR_RUNTIME_REQUIRED,NONE,NOT_APPLICABLE_SYSTEM_INJECTION,FIELD_DICTIONARY_SUPPORTED,GENERIC_REVIEW_ASSEMBLY_SUPPORTED,NONE,工程指标consequence_parameters.molar_mass_kg_mol；组：物性与人员后果模型参数；要求：REQUIRED。
standard_formula_test_parameters.aqt3046_physical_chain.operating_pressure_basis,运行压力基准,standard_formula_test_parameters.aqt3046_physical_chain.operating_pressure_basis,MODEL_PARAMETER,parameter-pack:synthetic-consequence-parameters-v1,system,,,BLOCKING,system,aqt3046_source_term|human_qra,BLOCK_NODE_IF_VERSIONED_PARAMETER_PACK_MISSING,VERSIONED_PACK_SELECTION_ONLY,false,enum,OPTIONAL_ONE,NODE_RUNTIME_REVIEW,PREFLIGHT_OR_RUNTIME_REQUIRED|RUNTIME_REQUIRED_FOR_S00,CURRENT_CODE_DEFAULT=gauge; PARAMETER_PACK_MUST_BE_EXPLICIT,NOT_APPLICABLE_SYSTEM_INJECTION,FIELD_DICTIONARY_GAP,PARAMETER_PACK_MERGE_REQUIRED,PARAMETER_PACK_MERGE_NOT_IMPLEMENTED,
standard_formula_test_parameters.aqt3046_physical_chain.pipe_absolute_roughness_mm,管内绝对粗糙度,standard_formula_test_parameters.aqt3046_physical_chain.pipe_absolute_roughness_mm,MODEL_PARAMETER,parameter-pack:synthetic-consequence-parameters-v1,system,mm,mm,BLOCKING,system,adaptive_evidence_qra|aqt3046_source_term|data_inventory|human_qra|indicator_coverage,BLOCK_NODE_IF_VERSIONED_PARAMETER_PACK_MISSING,VERSIONED_PACK_SELECTION_ONLY,false,number,OPTIONAL_ONE,FIELD_DICTIONARY|NODE_RUNTIME_REVIEW,EXPLICIT_REQUIRED|PREFLIGHT_OR_RUNTIME_REQUIRED,NONE,NOT_APPLICABLE_SYSTEM_INJECTION,FIELD_DICTIONARY_SUPPORTED,GENERIC_REVIEW_ASSEMBLY_SUPPORTED,NONE,工程指标consequence_parameters.pipe_absolute_roughness_mm；组：物性与人员后果模型参数；要求：REQUIRED。
standard_formula_test_parameters.aqt3046_physical_chain.radiative_fraction,热辐射分数,standard_formula_test_parameters.aqt3046_physical_chain.radiative_fraction,MODEL_PARAMETER,parameter-pack:synthetic-consequence-parameters-v1,system,fraction,fraction,BLOCKING,system,adaptive_evidence_qra|data_inventory|human_qra|indicator_coverage|jet_fire_thresholds,BLOCK_NODE_IF_VERSIONED_PARAMETER_PACK_MISSING,VERSIONED_PACK_SELECTION_ONLY,false,number,OPTIONAL_ONE,FIELD_DICTIONARY|NODE_RUNTIME_REVIEW,EXPLICIT_REQUIRED|PREFLIGHT_OR_RUNTIME_REQUIRED,NONE,NOT_APPLICABLE_SYSTEM_INJECTION,FIELD_DICTIONARY_SUPPORTED,GENERIC_REVIEW_ASSEMBLY_SUPPORTED,NONE,工程指标consequence_parameters.radiative_fraction；组：物性与人员后果模型参数；要求：REQUIRED。
standard_formula_test_parameters.aqt3046_physical_chain.segments,物理链逐段参数,standard_formula_test_parameters.aqt3046_physical_chain.segments,MODEL_PARAMETER,parameter-pack:synthetic-consequence-parameters-v1,system,,,BLOCKING,system,human_qra,BLOCK_NODE_IF_VERSIONED_PARAMETER_PACK_MISSING,VERSIONED_PACK_SELECTION_ONLY,false,object,OPTIONAL_ONE,NODE_RUNTIME_REVIEW,PREFLIGHT_OR_RUNTIME_REQUIRED,NONE,NOT_APPLICABLE_SYSTEM_INJECTION,FIELD_DICTIONARY_GAP,PARAMETER_PACK_MERGE_REQUIRED,PARAMETER_PACK_MERGE_NOT_IMPLEMENTED,
standard_formula_test_parameters.aqt3046_physical_chain.segments.item.explosion_source_volume_m3,逐段爆炸源体积,standard_formula_test_parameters.aqt3046_physical_chain.segments.*.explosion_source_volume_m3,MODEL_PARAMETER,parameter-pack:synthetic-consequence-parameters-v1,system,m3,m3,BLOCKING,system,human_qra,BLOCK_NODE_IF_VERSIONED_PARAMETER_PACK_MISSING,VERSIONED_PACK_SELECTION_ONLY,false,number,MANY,NODE_RUNTIME_REVIEW,PREFLIGHT_OR_RUNTIME_REQUIRED,NONE,NOT_APPLICABLE_SYSTEM_INJECTION,FIELD_DICTIONARY_GAP,PARAMETER_PACK_MERGE_REQUIRED,PARAMETER_PACK_MERGE_NOT_IMPLEMENTED,
standard_formula_test_parameters.aqt3046_physical_chain.segments.item.terrain,逐段地形类型,standard_formula_test_parameters.aqt3046_physical_chain.segments.*.terrain,MODEL_PARAMETER,parameter-pack:synthetic-consequence-parameters-v1,system,,,BLOCKING,system,human_qra,BLOCK_NODE_IF_VERSIONED_PARAMETER_PACK_MISSING,VERSIONED_PACK_SELECTION_ONLY,false,enum,MANY,NODE_RUNTIME_REVIEW,PREFLIGHT_OR_RUNTIME_REQUIRED,NONE,NOT_APPLICABLE_SYSTEM_INJECTION,FIELD_DICTIONARY_GAP,PARAMETER_PACK_MERGE_REQUIRED,PARAMETER_PACK_MERGE_NOT_IMPLEMENTED,
standard_formula_test_parameters.aqt3046_physical_chain.segments.item.tno_source_strength,逐段TNO源强,standard_formula_test_parameters.aqt3046_physical_chain.segments.*.tno_source_strength,MODEL_PARAMETER,parameter-pack:synthetic-consequence-parameters-v1,system,,,BLOCKING,system,human_qra,BLOCK_NODE_IF_VERSIONED_PARAMETER_PACK_MISSING,VERSIONED_PACK_SELECTION_ONLY,false,integer,MANY,NODE_RUNTIME_REVIEW,PREFLIGHT_OR_RUNTIME_REQUIRED,NONE,NOT_APPLICABLE_SYSTEM_INJECTION,FIELD_DICTIONARY_GAP,PARAMETER_PACK_MERGE_REQUIRED,PARAMETER_PACK_MERGE_NOT_IMPLEMENTED,
